DEBUG 2025-02-17 03:00:24,042 util Request details data={} json={'target_lang': 'EN-US', 'text': ['バックカメラ\u3000リアカメラ\u3000\u3000フロントカメラ\u3000新品\u3000日本語配線図付き'], 'show_billed_characters': True}
DEBUG 2025-02-17 03:00:24,044 connectionpool Starting new HTTPS connection (1): page.auctions.yahoo.co.jp:443
DEBUG 2025-02-17 03:00:24,044 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:00:24,116 connectionpool Starting new HTTPS connection (1): api-free.deepl.com:443
DEBUG 2025-02-17 03:00:24,255 connectionpool https://page.auctions.yahoo.co.jp:443 "GET /jp/auction/h1173486654 HTTP/1.1" 200 43104
DEBUG 2025-02-17 03:00:24,351 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/payment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 330
DEBUG 2025-02-17 03:00:24,358 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:00:24,620 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/return_policy?marketplace_id=EBAY_US HTTP/1.1" 200 933
DEBUG 2025-02-17 03:00:24,627 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:00:25,023 connectionpool https://api-free.deepl.com:443 "POST /v2/translate HTTP/1.1" 200 None
INFO 2025-02-17 03:00:25,023 util DeepL API response status_code=200 url=https://api-free.deepl.com/v2/translate
DEBUG 2025-02-17 03:00:25,024 util Response details content={"translations":[{"detected_source_language":"JA","text":"Back-up camera Rear camera Front camera New with Japanese wiring diagram","billed_characters":33}]}
DEBUG 2025-02-17 03:00:25,035 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/fulfillment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 18388
INFO 2025-02-17 03:00:25,050 util Request to DeepL API method=POST url=https://api-free.deepl.com/v2/translate
DEBUG 2025-02-17 03:00:25,051 util Request details data={} json={'target_lang': 'EN-US', 'text': ['未使用'], 'show_billed_characters': True}
DEBUG 2025-02-17 03:00:25,052 connectionpool Starting new HTTPS connection (1): api-free.deepl.com:443
DEBUG 2025-02-17 03:00:25,923 connectionpool https://api-free.deepl.com:443 "POST /v2/translate HTTP/1.1" 200 None
INFO 2025-02-17 03:00:25,924 util DeepL API response status_code=200 url=https://api-free.deepl.com/v2/translate
DEBUG 2025-02-17 03:00:25,924 util Response details content={"translations":[{"detected_source_language":"ZH","text":"unused","billed_characters":3}]}
WARNING 2025-02-17 03:00:25,945 log Bad Request: /api/v1/price-calculator/
DEBUG 2025-02-17 03:14:29,959 connectionpool Starting new HTTPS connection (1): page.auctions.yahoo.co.jp:443
DEBUG 2025-02-17 03:14:30,044 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:14:30,154 connectionpool https://page.auctions.yahoo.co.jp:443 "GET /jp/auction/h1173486654 HTTP/1.1" 200 43104
DEBUG 2025-02-17 03:14:30,435 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/payment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 330
DEBUG 2025-02-17 03:14:30,442 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:14:30,795 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/return_policy?marketplace_id=EBAY_US HTTP/1.1" 200 933
DEBUG 2025-02-17 03:14:30,800 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:14:31,244 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/fulfillment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 18388
DEBUG 2025-02-17 03:14:34,136 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:14:34,484 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/payment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 330
DEBUG 2025-02-17 03:14:34,491 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:14:34,863 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/return_policy?marketplace_id=EBAY_US HTTP/1.1" 200 933
DEBUG 2025-02-17 03:14:34,872 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:14:35,328 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/fulfillment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 18388
DEBUG 2025-02-17 03:16:02,712 connectionpool Starting new HTTPS connection (1): auctions.yahoo.co.jp:443
DEBUG 2025-02-17 03:16:03,254 connectionpool https://auctions.yahoo.co.jp:443 "GET /search/search?p=%E3%82%AB%E3%83%A1%E3%83%A9&price_type=currentprice&n=20 HTTP/1.1" 200 None
DEBUG 2025-02-17 03:16:06,033 connectionpool Starting new HTTPS connection (1): page.auctions.yahoo.co.jp:443
DEBUG 2025-02-17 03:16:06,330 connectionpool https://page.auctions.yahoo.co.jp:443 "GET /jp/auction/w1173430705 HTTP/1.1" 200 45497
WARNING 2025-02-17 03:16:07,064 log Bad Request: /api/v1/price-calculator/
DEBUG 2025-02-17 03:17:27,563 connectionpool Starting new HTTPS connection (1): page.auctions.yahoo.co.jp:443
DEBUG 2025-02-17 03:17:27,706 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:17:27,808 connectionpool https://page.auctions.yahoo.co.jp:443 "GET /jp/auction/w1173430705 HTTP/1.1" 200 45513
DEBUG 2025-02-17 03:17:27,997 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/payment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 330
DEBUG 2025-02-17 03:17:28,015 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:17:28,481 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/return_policy?marketplace_id=EBAY_US HTTP/1.1" 200 933
DEBUG 2025-02-17 03:17:28,491 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:17:29,160 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/fulfillment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 18388
WARNING 2025-02-17 03:17:30,007 log Bad Request: /api/v1/price-calculator/
DEBUG 2025-02-17 03:17:44,479 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:17:44,826 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/payment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 330
DEBUG 2025-02-17 03:17:44,833 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:17:45,249 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/return_policy?marketplace_id=EBAY_US HTTP/1.1" 200 933
DEBUG 2025-02-17 03:17:45,266 connectionpool Starting new HTTPS connection (1): api.ebay.com:443
DEBUG 2025-02-17 03:17:45,725 connectionpool https://api.ebay.com:443 "GET /sell/account/v1/fulfillment_policy?marketplace_id=EBAY_US HTTP/1.1" 200 18388
